1773,0
1776,1
1777,1
1779,0
1780,1
1784,0
1789,1
1795,1
1800,0
1801,1
1804,0
1806,1
1809,0
1811,1
1813,0
1815,1
1819,0
1825,0
1826,1
1827,1
1828,1
1841,0
1844,1
1845,0
1846,1
1849,1
1851,0
1859,0
1863,0
1867,1
1868,1
1870,1
1874,1
1878,1
1885,0
1898,0
1901,0
1903,1
1913,1
1914,1
1919,0
1920,0
1923,0
1924,1
1926,0
1931,0
1933,0
1938,1
1943,1
1944,0
1958,1
1961,0
1963,0
1968,0
1970,0
1974,0
1977,0
1985,1
1987,1
1988,0
1989,1
1992,0
1993,0
1995,0
1998,0
2001,1
2002,1
2003,1
2004,0
2007,0
2010,0
2012,1
2013,1
2021,1
2026,0
2033,1
2035,0
2039,1
2042,0
2045,1
2046,1
2050,0
2051,1
2053,0
2056,0
2060,0
2061,0
2062,0
2063,1
2067,1
2068,0
2074,1
2078,1
2085,0
2086,1
2089,0
2090,0
2092,0
2093,1
2094,0
2096,1
2100,0
2104,1
2110,1
2113,1
2122,1
2127,1
2133,1
2136,1
2137,1
2140,1
2143,0
2146,1
2148,0
2149,1
2152,0
2156,1
2159,1
2162,1
2167,1
2182,0
2185,1
2194,0
2195,1
2196,0
2198,1
2201,1
2204,0
2208,1
2229,1
2230,0
2234,1
2237,0
2238,1
2240,1
2246,1
2254,0
2256,0
2262,1
2269,0
2270,0
2272,1
2273,1
2275,0
2276,0
2277,0
2279,1
2284,1
2285,1
2288,0
2289,1
2292,1
2294,1
2297,0
2299,1
2300,1
2301,0
2309,1
2312,0
2319,1
2334,1
2339,0
2341,1
2346,0
2348,0
2351,0
2356,1
2361,0
2364,0
2368,1
2374,0
2380,1
2384,1
2388,1
2391,0
2393,1
2397,1
2401,0
2404,1
2405,1
2407,1
2411,0
2412,0
2414,1
2416,0
2427,1
2428,1
2436,1
2437,1
2445,0
2448,1
2473,1
2481,0
2485,0
2487,0
2488,0
2491,1
2494,1
2496,1
2498,0
2499,1
2504,0
2506,0
2512,0
2514,1
2517,1
2518,1
2522,0
2526,1
2531,1
2532,0
2533,1
2541,1
2544,0
2545,1
2552,1
2553,0
2562,1
2568,0
2570,0
2573,0
2574,1
2577,0
2581,0
2582,0
2587,0
2588,1
2589,1
2592,0
2598,0
2606,1
2607,0
2609,1
2618,1
2624,1
2625,0
2628,1
2638,0
2652,0
2654,1
2660,1
2671,0
2673,1
2674,1
2676,0
2688,1
2691,0
2694,0
2696,1
2709,0
2712,0
2724,1
2730,0
2733,1
2735,0
2740,1
2741,0
2748,0
2751,0
2754,0
2758,0
2762,0
2764,0
2769,1
2774,1
2775,0
2785,0
2787,1
2790,0
2792,0
2803,1
2812,1
2815,1
2816,1
2817,0
2823,1
2825,1
2827,1
2830,1
2834,0
2836,0
2843,1
2853,0
2854,1
2882,0
2893,1
2895,0
2902,1
2909,0
2910,0
2911,1
2919,0
2920,0
2925,0
2929,1
2930,1
2943,0
2946,1
2952,1
2960,1
2961,0
2967,0
2971,1
2975,0
2979,0
2985,1
2988,0
2989,0
2990,1
2992,1
2997,0
2998,1
2999,1
3000,1
3001,0
3003,0
3005,1
3006,0
3008,0
3009,1
3020,1
3021,1
3025,0
3032,1
3033,0
3045,1
3046,0
3053,0
3054,1
3060,1
3063,1
3070,1
3072,1
3079,0
3080,0
3081,0
3082,1
3083,0
3088,1
3090,0
3092,0
3094,0
3097,1
3098,1
3100,1
3105,1
3109,1
3112,0
3114,1
3118,1
3119,0
3125,0
3132,1
3135,1
3137,1
3138,0
3142,1
3143,0
3144,1
3148,1
3157,0
3168,1
3170,1
3171,1
3172,0
3179,0
3180,1
3185,1
3187,1
3192,1
3196,0
3214,1
3215,0
3221,1
3224,0
3227,0
3228,0
3230,1
3235,0
3238,1
3240,1
3242,1
3244,0
3245,0
3257,1
3258,0
3259,0
3261,1
3268,1
3271,1
3272,1
3274,1
3285,1
3288,1
3289,1
3290,0
3294,0
3307,1
3314,0
3318,0
3319,0
3328,1
3330,0
3331,0
3334,0
3340,1
3346,0
3347,0
3356,0
3357,0
3361,0
3368,1
3370,1
3373,1
3374,1
3379,0
3380,0
3381,1
3389,1
3394,0
3400,0
3409,0
3411,0
3417,1
3433,1
3436,1
3440,0
3446,0
3448,1
3465,0
3467,0
3470,1
3479,0
3482,0
3483,1
3486,1
3488,1
3490,1
3493,0
3500,0
3503,1
3513,0
3521,1
3526,0
3528,0
3536,0
3537,0
3538,0
3540,1
3541,1
3546,0
3547,1
3549,0
3551,0
3553,1
3554,0
3557,0
3559,0
3564,0
3567,1
3570,0
3571,1
3575,0
3576,0
3584,0
3587,1
3588,0
3592,1
3595,1
3598,0
3606,1
3607,1
3615,0
3618,1
3630,0
3638,0
3641,0
3645,0
3647,0
3650,1
3654,1
3656,1
3657,1
3660,1
3663,0
3664,1
3665,1
3675,0
3679,0
3681,0
3686,1
3691,1
3698,0
3699,1
3703,0
3717,1
3723,1
3728,0
3729,0
3733,0
3738,0
3744,1
3747,1
3752,1
3757,0
3764,0
3779,0
3780,1
3781,0
3783,1
3790,0
3792,1
3793,1
3796,1
3798,0
3807,1
3816,0
3819,1
3825,1
3830,1
3835,1
3843,0
3845,1
3848,0
3851,0
3852,0
3853,0
3857,1
3864,1
3866,1
3867,0
3869,1
3871,1
3876,0
3879,0
3885,0
3889,0
3894,1
3895,1
3896,1
3905,0
3906,0
3909,0
3911,0
3912,1
3914,1
3915,0
3922,0
3923,1
3925,0
3926,0
3927,1
3928,0
3934,0
3945,1
3947,0
3955,1
3959,1
3962,1
3967,0
3969,0
3972,0
3977,1
3979,0
3982,0
3983,0
3989,1
3990,0
3992,0
3994,0
3997,0
4005,0
4009,0
4010,1
4013,1
4014,1
4015,1
4017,1
4018,1
4019,1
4020,1
4021,0
4034,0
4039,1
4042,1
4044,0
4051,0
4054,1
4057,0
4059,1
4063,0
4064,0
4071,0
4077,1
4078,1
4085,1
4088,0
4090,0
4098,0
4104,0
4108,1
4110,1
4111,0
4116,0
4122,1
4133,1
4137,0
4138,0
4145,0
4148,1
4152,1
4153,0
4156,0
4160,0
4161,1
4172,1
4174,0
4179,1
4189,0
4191,1
4192,0
4193,1
4195,0
4196,1
4198,1
4205,1
4211,0
4214,0
4216,0
4217,1
4218,1
4222,0
4225,0
4226,1
4234,0
4235,0
4236,1
4238,0
4243,1
4246,1
4257,1
4260,0
4262,0
4263,0
4267,1
4273,0
4277,1
4278,1
4280,0
4289,0
4290,1
4294,0
4295,1
4297,0
4305,0
4310,0
4313,0
4321,0
4323,0
4327,0
4331,0
4335,1
4340,0
4344,1
4345,1
4350,1
4352,0
4356,0
4358,1
4362,0
4363,0
4379,1
4381,0
4396,0
4397,1
4402,1
4406,1
4407,1
4411,0
4415,0
4420,1
4422,0
4423,1
4425,1
4427,0
4428,1
4433,1
4434,0
4438,1
4441,1
4442,1
4443,0
4446,0
4447,1
4455,0
4463,0
4474,1
4480,1
4481,0
4484,1
4487,0
4490,0
4492,0
4495,1
4507,0
4511,0
4513,0
4515,1
4519,0
4520,0
4535,1
4545,1
4546,0
4549,0
4563,0
4570,1
4572,1
4576,0
4583,1
4586,1
4590,1
4591,1
4592,0
4594,1
4595,1
4598,0
4599,1
4629,1
4640,0
4652,0
4659,1
4660,0
4667,0
4680,0
4681,1
4687,1
4693,1
4697,0
4699,1
4701,1
4703,0
4705,1
4706,0
4710,1
4712,0
4719,1
4731,0
4733,1
4734,1
4738,1
4741,1
4742,0
4744,0
4748,1
4750,1
4757,0
4766,0
4767,1
4770,0
4771,1
4773,0
4779,0
4788,1
4791,0
4799,1
4800,0
4806,1
4807,0
4813,1
4821,1
4824,0
4830,1
4831,0
4836,1
4837,0
4839,0
4841,0
4846,0
4848,1
4852,1
4853,0
4854,1
4856,1
4859,1
4860,1
4863,1
4872,1
4894,1
4898,1
4899,0
4910,0
4915,1
4926,0
4930,1
4931,1
4936,0
4945,1
4948,1
4955,1
4957,0
4958,1
4959,0
4964,0
4965,0
4967,0
4969,1
4970,0
4973,1
4979,1
4991,0
4992,0
4993,1
5000,0
5002,1
5005,0
5007,0
5009,1
5012,0
5013,1
5019,0
5022,0
5023,0
5029,0
5036,0
5038,1
5039,0
5043,1
5044,0
5045,0
5049,1
5054,0
5060,0
5062,0
5063,0
5076,1
5077,0
5082,0
5092,1
5093,0
5101,0
5104,1
5105,1
5115,0
5118,1
5123,1
5126,1
5132,1
5133,0
5136,0
5139,0
5141,1
5142,0
5147,1
5152,1
5154,0
5157,1
5163,0
5164,0
5172,1
5181,1
5183,1
5185,1
5186,1
5189,1
5190,1
5192,1
5198,1
5199,0
5206,1
5217,0
5220,0
5224,1
5230,0
5233,0
5239,1
5242,1
5244,0
5245,1
5246,1
5248,1
5252,1
5261,1
5266,0
5269,0
5271,0
5278,1
5280,1
5285,0
5287,0
5290,0
5293,1
5296,0
5299,0
5304,1
5319,1
5321,1
5322,1
5325,1
5328,1
5333,1
5337,0
5338,0
5339,0
5340,0
5350,0
5355,0
5361,0
5375,0
5379,1
5386,1
5389,1
5390,1
5393,0
5400,0
5401,1
5405,0
5412,0
5424,0
5429,1
5439,0
5442,0
5445,0
5448,1
5456,1
5459,1
5460,1
5463,1
5468,0
5471,0
5480,0
5484,0
5487,0
5489,0
5506,1
5513,1
5514,0
5519,1
5536,1
5538,0
5543,0
5545,1
5561,0
5565,1
5567,1
5569,0
5570,0
5583,0
5588,0
5604,0
5606,0
5618,0
5620,1
5622,0
5628,1
5635,1
5636,0
5637,1
5639,1
5641,1
5649,0
5652,0
5653,0
5655,0
5656,1
5660,0
5661,0
5665,0
5671,0
5672,1
5678,1
5682,0
5683,0
5684,0
5688,0
5694,1
5700,1
5703,1
5712,0
5717,1
5719,1
5720,0
5723,0
5724,0
5725,0
5727,1
5731,0
5733,0
5735,0
5740,0
5746,1
5750,1
5756,0
5764,1
5765,1
5767,1
5772,1
5776,1
5778,0
5781,1
5784,1
5789,0
5791,1
5796,0
5802,1
5808,1
5809,0
5810,1
5825,0
5826,1
5831,0
5837,0
5840,1
5849,0
5854,1
5860,0
5867,0
5868,1
5874,1
5876,0
5883,1
5886,1
5890,0
5893,0
5894,1
5895,0
5906,0
5909,1
5910,1
5911,1
5913,1
5914,1
5918,1
5929,0
5933,1
5935,1
5940,1
5949,0
5951,1
5952,0
5968,0
5970,1
5975,1
5977,1
5979,1
5980,0
5983,0
5984,0
5985,1
5993,1
6000,0
6003,1
6006,0
6009,1
6010,1
6014,0
6019,1
6025,0
6030,0
6032,0
6035,1
6037,1
6038,0
6051,1
6054,0
6060,1
6064,0
6065,1
6070,0
6072,0
6075,1
6076,1
6077,1
6078,0
6080,1
6081,1
6082,0
6084,1
6087,0
6088,0
6097,1
6098,1
6099,0
6102,0
6104,0
6106,0
6111,0
6115,1
6119,1
6120,0
6121,0
6123,0
6126,1
6127,0
6128,0
6131,0
6135,0
6138,0
6139,0
6145,0
6147,0
6153,0
6157,1
6159,1
6160,0
6167,0
6173,0
6177,1
6178,0
6181,1
6184,1
6188,0
6189,0
6196,1
6199,1
6206,0
6209,1
6211,0
6215,0
6221,1
6224,1
6227,0
6232,1
6233,0
6235,0
6236,1
6241,1
6242,0
6248,1
6249,1
6251,0
6254,0
6258,1
6267,1
6269,1
6272,0
6276,1
6281,0
6284,0
6286,0
6288,0
6294,1
6295,1
6300,0
6308,0
6311,1
6313,0
6317,0
6319,0
6323,1
6324,0
6330,1
6332,0
6333,1
6339,0
6341,0
6345,0
6346,1
6351,0
6352,0
6353,0
6356,1
6358,0
6359,0
6364,1
6367,1
6368,1
6370,1
6371,0
6373,0
6377,1
6378,0
6385,0
6388,0
6391,0
6395,1
6399,1
6402,1
6406,0
6407,1
6411,0
6415,0
6418,1
6426,0
6432,1
6436,1
6437,1
6446,1
6454,1
6455,0
6458,1
6459,1
6467,1
6476,0
6482,1
6484,0
6488,0
6492,1
6494,1
6497,1
6499,1
6505,0
6506,1
6509,0
6510,1
6512,1
6513,0
6518,0
6519,0
6529,1
6531,0
6533,1
6534,0
6535,1
6538,1
6539,1
6540,1
6544,0
6548,0
6549,0
6550,1
6553,1
6555,1
6557,0
6563,1
6567,0
6568,0
6574,1
6575,1
6583,0
6590,0
6594,0
6599,1
6609,1
6610,0
6614,0
6620,0
6625,1
6627,0
6636,1
6637,0
6641,0
6643,0
6652,1
6660,0
6668,1
6670,1
6673,0
6674,1
6676,0
6683,0
6685,1
6686,1
6687,1
6689,0
6690,1
6694,1
6695,0
6696,0
6701,1
6705,0
6707,1
6709,1
6713,1
6724,0
6726,0
6727,1
6733,0
6735,0
6741,0
6743,1
6746,1
6747,1
6749,0
6752,1
6753,1
6754,1
6758,0
6763,0
6773,1
6777,1
6782,0
6784,1
6788,0
6792,1
6794,0
6798,1
6804,1
6807,0
6818,0
6821,0
6828,0
6829,0
6836,1
6841,1
6846,1
6848,1
6849,1
6853,0
6865,0
6875,1
6877,1
6880,1
6882,1
6883,1
6892,1
6895,0
6902,0
6904,0
6906,0
6912,1
6913,0
6914,0
6918,0
6923,1
6924,0
6925,1
6927,0
6930,1
6937,0
6938,0
6943,0
6945,1
6947,0
6950,0
6951,0
6954,1
6956,1
6962,1
6963,1
6965,1
6967,0
6974,1
6978,0
6981,1
6993,1
7000,1
7001,0
7008,1
7009,1
7011,1
7012,0
7018,1
7021,1
7026,0
7030,1
7046,1
7051,1
7055,1
7059,0
7061,1
7062,0
7065,1
7067,1
7069,1
7073,0
7078,0
7079,0
7085,1
7090,1
7092,0
7095,1
7096,1
7097,0
7105,1
7107,1
7113,0
7117,0
7120,0
7121,1
7125,0
7126,1
7127,1
7128,1
7131,0
7134,1
7135,0
7138,0
7139,1
7140,0
7143,0
7145,0
7147,1
7148,0
7150,1
7155,1
7169,1
7170,1
7176,1
7177,0
7178,0
7188,1
7189,1
7190,1
7197,0
7198,0
7199,0
7205,0
7208,1
7215,1
7218,0
7220,0
7223,0
7226,1
7228,1
7229,0
7238,1
7239,1
7240,0
7241,1
7242,0
7245,0
7246,0
7247,1
7250,0
7255,0
7258,1
7263,0
7264,1
7265,0
7276,0
7277,0
7278,1
7285,0
7286,0
7294,0
7297,0
7299,0
7301,1
7302,0
7307,1
7312,1
7313,1
7314,1
7315,0
7316,0
7318,0
7320,0
7326,1
7327,1
7331,0
7333,0
7335,0
7337,0
7338,1
7339,1
7342,0
7346,1
7348,0
7354,1
7357,1
7360,0
7367,1
7376,0
7383,0
7384,0
7387,0
7389,1
7391,1
7392,0
7395,0
7398,0
7402,1
7408,1
7416,0
7423,1
7424,1
7433,0
7434,0
7436,1
7437,1
7445,0
7447,1
7448,1
7460,1
7463,1
7467,0
7475,1
7478,1
7480,0
7481,0
7484,1
7491,0
7492,0
7495,0
7498,0
7502,1
7505,1
7507,0
7510,0
7511,0
7512,1
7514,0
7515,0
7517,0
7518,1
7520,1
7522,0
7525,0
7538,1
7540,1
7552,0
7553,1
7555,0
7556,1
7558,1
7559,1
7561,1
7565,1
7569,1
7584,0
7585,1
7594,0
7597,0
7601,1
7603,1
7607,0
7608,1
7609,0
7618,1
7635,0
7640,1
7641,1
7644,0
7647,1
7649,0
7654,1
7657,0
7665,1
7672,1
7679,0
7683,0
7687,0
7688,1
7691,1
7697,1
7699,0
7700,1
7702,0
7704,1
7705,1
7708,0
7713,1
7717,0
7720,1
7729,1
7730,0
7732,1
7733,0
7737,0
7739,0
7746,1
7749,1
7752,0
7754,0
7756,0
7762,0
7764,1
7766,0
7769,1
7777,1
7780,0
7783,0
7786,1
7789,0
7794,0
7795,1
7796,1
7800,0
7802,0
7809,1
7816,0
7823,1
7825,1
7826,1
7828,1
7832,1
7833,1
7835,1
7837,1
7839,0
7843,0
7848,1
7850,0
7859,0
7867,1
7868,0
7871,1
7874,1
7879,0
7881,1
7883,0
7886,0
7892,0
7898,0
7902,1
7909,1
7910,0
7912,1
7923,1
7925,0
7926,1
7932,0
7933,0
7938,1
7939,1
7942,1
7945,0
7946,0
7949,1
7956,1
7957,1
7959,0
7962,0
7967,0
7975,1
7976,1
7981,1
7982,0
7988,1
7991,1
7994,0
7995,0
7997,1
8005,0
8006,1
8008,1
8009,0
8011,1
8012,0
8014,0
8015,0
8023,1
8028,1
8033,1
8040,0
8042,1
8044,0
8050,1
8051,0
8057,0
8058,1
8063,1
8066,1
8071,0
8072,0
8075,0
8080,0
8087,1
8088,1
8095,1
8097,0
8098,1
8108,1
8112,0
8113,0
8118,0
8119,1
8123,0
8131,1
8138,1
8142,1
8143,1
8148,0
8152,1
8156,0
8163,0
8164,1
8168,0
8169,1
8172,1
8173,0
8176,1
8180,0
8183,0
8188,1
8190,0
8193,0
8194,0
8195,1
8197,0
8199,0
8200,1
8208,1
8215,1
8222,1
8224,1
8225,1
8226,1
8228,0
8230,1
8238,0
8240,0
8242,0
8245,1
8246,1
8250,1
8254,0
8259,0
8262,1
8266,1
8272,0
8273,1
8280,0
8288,1
8291,1
8295,0
8296,0
8297,1
8300,0
8302,0
8307,1
8312,0
8316,1
8321,0
8322,1
8324,0
8328,1
8329,0
8334,1
8337,0
8346,1
8347,1
8356,1
8367,1
8382,0
8388,0
8389,1
8392,0
8394,1
8396,1
8401,1
8404,0
8410,0
8413,1
8414,0
8415,0
8419,1
8421,0
8422,1
8424,0
8425,1
8430,0
8432,0
8441,0
8443,0
8444,1
8445,1
8447,0
8455,1
8459,1
8461,0
8463,0
8464,1
8465,0
8466,1
8468,0
8470,0
8474,1
8476,0
8479,1
8490,1
8494,1
8498,1
8499,1
8500,1
8506,0
8527,1
8531,1
8534,1
8536,1
8543,0
8544,0
8545,0
8555,0
8565,1
8573,0
8575,1
8576,1
8580,1
8587,1
8590,1
8591,0
8592,1
8605,0
8609,1
8619,1
8625,0
8629,1
8630,1
8631,1
8632,1
8635,1
8643,1
8644,0
8664,0
8666,1
8671,1
8675,1
8677,0
8678,0
8684,0
8687,1
8699,0
8705,1
8710,1
8713,1
8718,0
8722,0
8725,1
8742,1
8747,1
8753,1
8758,1
8765,1
8770,1
8771,0
8772,1
8776,0
8778,0
8786,1
8791,1
8797,1
8799,1
8803,1
8808,1
8820,1
8824,1
8825,0
8838,1
8842,0
8846,0
8848,1
8855,1
8867,0
8875,1
8879,1
8887,1
8897,0
8975,0
9000,1
9022,0
9023,0
9026,0
